GAME_ID,TEAM_ID,TEAM_ABBREVIATION,TEAM_CITY,PLAYER_ID,PLAYER_NAME,START_POSITION,COMMENT,MIN,FGM,FGA,FG_PCT,FG3A,FG3M,FG3_PCT,FTA,FTM,FT_PCT,DREB,OREB,REB,AST,STL,BLK,TO,PF,PTS,PLUS_MINUS,EFG_PCT,FTA_RATE,OPP_EFG_PCT,OPP_FTA_RATE,OPP_OREB_PCT,OPP_TOV_PCT,OREB_PCT,TM_TOV_PCT,BLKA,OPP_PTS_2ND_CHANCE,OPP_PTS_FB,OPP_PTS_OFF_TOV,OPP_PTS_PAINT,PFD,PTS_2ND_CHANCE,PTS_FB,PTS_OFF_TOV,PTS_PAINT
0029800309,1610612751,NJN,New Jersey,446,Lucious Harris,,,25:52,4,11,0.364,3,0,0.0,1,0,0.0,0,0,0,0,0,0,1,3,8,-3.0,0.327,0.306,0.357,0.245,0.462,0.176,0.344,0.101,2,8,15,12,26,0,0,4,2,4
0029800309,1610612751,NJN,New Jersey,938,Rony Seikaly,,,7:10,0,0,0.0,0,0,0.0,2,0,0.0,0,0,0,0,0,1,1,1,0,-14.0,0.091,0.909,0.567,0.333,0.625,0.197,0.125,0.172,0,4,12,9,12,0,0,0,0,0
0029800309,1610612751,NJN,New Jersey,950,Stephon Marbury,G,,42:12,10,26,0.385,5,0,0.0,3,2,0.667,0,1,1,8,0,0,2,2,22,-10.0,0.427,0.195,0.453,0.324,0.486,0.182,0.364,0.11,4,15,25,16,38,0,7,12,4,18
0029800309,1610612751,NJN,New Jersey,954,Kerry Kittles,G,,20:04,4,10,0.4,3,0,0.0,2,1,0.5,2,2,4,4,0,1,3,4,9,-13.0,0.41,0.231,0.5,0.447,0.471,0.118,0.286,0.14,0,9,19,7,18,0,0,2,3,4
0029800309,1610612751,NJN,New Jersey,1496,Keith Van Horn,F,,39:57,7,15,0.467,3,1,0.333,2,2,1.0,5,6,11,3,1,2,2,3,17,-21.0,0.373,0.187,0.465,0.319,0.457,0.143,0.372,0.133,4,15,28,17,38,0,7,6,0,8
0029800309,1610612761,TOR,Toronto,57,Doug Christie,G,,29:02,7,13,0.538,0,0,0.0,4,4,1.0,4,4,8,4,1,0,2,0,18,3.0,0.451,0.353,0.483,0.052,0.414,0.129,0.44,0.158,2,13,28,13,36,0,4,4,0,6
0029800309,1610612761,TOR,Toronto,244,Dee Brown,,,30:37,6,11,0.545,4,1,0.25,4,4,1.0,0,0,0,5,3,1,2,1,17,9.0,0.408,0.333,0.351,0.439,0.324,0.123,0.484,0.17,0,11,18,11,26,0,2,4,7,6
0029800309,1610612761,TOR,Toronto,891,Charles Oakley,F,,21:56,1,6,0.167,0,0,0.0,6,5,0.833,2,1,3,4,1,0,0,2,7,7.0,0.486,0.378,0.475,0.1,0.389,0.147,0.412,0.162,2,7,17,8,20,0,5,7,3,0
0029800309,1610612761,TOR,Toronto,961,John Wallace,,,16:16,4,11,0.364,0,0,0.0,0,0,0.0,3,1,4,1,0,2,0,4,8,9.0,0.417,0.233,0.194,0.516,0.333,0.091,0.438,0.187,1,4,9,5,10,0,0,2,0,6
0029800309,1610612761,TOR,Toronto,1073,Reggie Slater,,,2:29,0,1,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,-4.0,0.4,0.0,1.0,2.0,0.0,0.347,0.0,0.286,1,0,0,2,0,0,0,0,0,0
0029800309,1610612761,TOR,Toronto,1503,Tracy McGrady,,,22:39,6,12,0.5,1,0,0.0,5,2,0.4,7,6,13,1,0,3,3,1,14,13.0,0.424,0.391,0.333,0.25,0.333,0.101,0.538,0.184,1,11,17,12,26,0,3,4,0,12
0029800309,1610612761,TOR,Toronto,1519,John Thomas,C,,33:45,1,5,0.2,0,0,0.0,3,3,1.0,2,4,6,2,0,0,2,3,5,8.0,0.419,0.274,0.45,0.183,0.313,0.099,0.5,0.142,1,9,21,10,26,0,2,2,2,2
0029800309,1610612761,TOR,Toronto,1541,Alvin Williams,G,,30:37,3,8,0.375,3,0,0.0,4,3,0.75,2,0,2,2,3,0,2,5,9,0.0,0.426,0.447,0.417,0.267,0.394,0.1,0.35,0.183,0,14,23,9,24,0,0,3,3,2
0029800309,1610612761,TOR,Toronto,1565,Michael Stewart,,,11:49,1,2,0.5,0,0,0.0,1,0,0.0,4,0,4,0,0,6,0,3,2,21.0,0.438,0.5,0.0,0.667,0.211,0.147,0.538,0.239,1,0,1,3,0,0,0,2,2,2
0029800309,1610612761,TOR,Toronto,1713,Vince Carter,F,,40:15,8,18,0.444,0,0,0.0,4,4,1.0,11,4,15,2,0,2,5,2,20,12.0,0.432,0.329,0.372,0.308,0.313,0.098,0.472,0.174,0,16,24,12,28,0,2,6,2,10
0029800309,1610612761,TOR,Toronto,1752,Sean Marks,,,0:35,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,-3.0,0.0,0.0,0.6,0.2,1.0,0.0,0.0,0.0,0,5,2,0,4,0,0,0,0,0
0029800310,1610612739,CLE,Cleveland,198,Danny Ferry,,,17:10,1,3,0.333,1,1,1.0,0,0,0.0,0,0,0,0,2,0,1,0,3,16.0,0.457,0.565,0.295,0.091,0.273,0.395,0.143,0.183,0,4,2,4,4,0,0,3,3,0
0029800310,1610612739,CLE,Cleveland,271,Johnny Newman,,,20:55,1,7,0.143,0,0,0.0,2,2,1.0,0,1,1,0,1,1,0,2,4,13.0,0.426,0.963,0.344,0.219,0.235,0.326,0.105,0.161,3,7,2,9,8,0,0,0,0,0
0029800310,1610612739,CLE,Cleveland,431,Shawn Kemp,C,,26:06,6,15,0.4,0,0,0.0,10,8,0.8,5,4,9,3,0,0,5,5,20,0.0,0.389,0.6,0.535,0.372,0.2,0.22,0.344,0.179,4,7,7,8,24,0,4,0,7,12
0029800310,1610612739,CLE,Cleveland,445,Wesley Person,G,,35:44,5,12,0.417,8,3,0.375,4,1,0.25,4,0,4,2,0,0,0,2,14,-1.0,0.381,0.492,0.5,0.267,0.241,0.2,0.317,0.147,0,14,7,9,32,0,8,0,0,0
0029800310,1610612739,CLE,Cleveland,682,Bob Sura,,,14:43,2,5,0.4,0,0,0.0,3,3,1.0,0,0,0,2,1,1,1,0,7,1.0,0.227,0.5,0.354,0.0,0.4,0.333,0.235,0.149,1,6,2,7,8,0,0,5,2,4
0029800310,1610612739,CLE,Cleveland,692,Andrew DeClercq,F,,30:02,2,5,0.4,0,0,0.0,4,4,1.0,11,6,17,1,0,0,1,1,8,-3.0,0.336,0.364,0.49,0.137,0.25,0.172,0.353,0.119,0,11,7,4,24,0,2,0,0,4
0029800310,1610612739,CLE,Cleveland,916,Corie Blount,,,20:30,0,5,0.0,0,0,0.0,4,2,0.5,5,3,8,0,3,0,1,0,2,3.0,0.311,0.27,0.382,0.059,0.278,0.231,0.304,0.104,0,9,2,5,18,0,1,0,1,0
0029800310,1610612739,CLE,Cleveland,1510,Brevin Knight,G,,36:52,7,14,0.5,0,0,0.0,9,5,0.556,3,1,4,9,0,1,2,1,19,6.0,0.406,0.516,0.492,0.267,0.2,0.197,0.341,0.146,2,12,7,8,32,0,0,5,0,10
0029800310,1610612739,CLE,Cleveland,1538,Cedric Henderson,F,,29:17,3,12,0.25,0,0,0.0,4,3,0.75,0,1,1,2,1,0,2,4,9,-17.0,0.313,0.429,0.536,0.255,0.333,0.145,0.35,0.132,2,16,7,9,36,0,2,2,4,2
0029800310,1610612739,CLE,Cleveland,1863,Earl Boykins,,,8:41,0,3,0.0,1,0,0.0,0,0,0.0,0,0,0,1,1,0,1,0,0,2.0,0.231,0.385,0.286,0.0,0.429,0.353,0.111,0.123,1,4,2,2,4,0,0,0,0,0
0029800310,1610612765,DET,Detroit,146,Jud Buechler,,,16:49,3,4,0.75,1,0,0.0,2,2,1.0,2,1,3,1,0,2,1,3,8,-7.0,0.464,0.286,0.524,1.19,0.143,0.143,0.25,0.26,1,3,7,9,14,0,2,0,2,2
0029800310,1610612765,DET,Detroit,183,Bison Dele,C,,17:39,2,4,0.5,0,0,0.0,2,1,0.5,4,0,4,1,4,3,4,6,5,2.0,0.5,0.304,0.288,0.212,0.4,0.257,0.167,0.351,0,7,0,4,14,0,0,0,0,4
0029800310,1610612765,DET,Detroit,247,Joe Dumars,G,,35:11,6,12,0.5,10,6,0.6,0,0,0.0,2,1,3,6,1,1,3,5,18,5.0,0.517,0.233,0.381,0.397,0.35,0.155,0.241,0.191,0,16,10,10,24,0,3,3,3,0
0029800310,1610612765,DET,Detroit,255,Grant Hill,F,,38:17,11,29,0.379,2,0,0.0,3,1,0.333,10,2,12,5,0,3,7,3,23,4.0,0.485,0.246,0.338,0.485,0.326,0.14,0.29,0.212,0,17,10,10,22,0,4,6,4,18
0029800310,1610612765,DET,Detroit,283,Lindsey Hunter,G,,31:14,1,2,0.5,0,0,0.0,0,0,0.0,1,0,1,1,1,2,2,2,2,4.0,0.458,0.167,0.3,0.345,0.289,0.147,0.273,0.248,0,10,5,9,18,0,0,0,0,0
0029800310,1610612765,DET,Detroit,376,Eric Montross,,,21:25,2,3,0.667,0,0,0.0,1,0,0.0,2,0,2,1,0,0,0,3,4,-4.0,0.486,0.162,0.408,0.447,0.286,0.092,0.294,0.168,0,10,10,10,12,0,0,0,0,4
0029800310,1610612765,DET,Detroit,690,Don Reid,F,,23:24,2,4,0.5,0,0,0.0,2,2,1.0,5,2,7,1,1,1,0,3,6,3.0,0.5,0.158,0.37,0.174,0.357,0.132,0.222,0.179,1,11,6,8,16,0,2,0,2,2
0029800310,1610612765,DET,Detroit,711,Jerry Stackhouse,,,26:38,3,11,0.273,1,0,0.0,3,3,1.0,3,0,3,5,0,1,1,2,9,-13.0,0.375,0.167,0.393,0.714,0.233,0.142,0.304,0.252,1,8,15,15,20,0,2,0,2,4
0029800310,1610612765,DET,Detroit,919,Loy Vaught,,,10:11,2,6,0.333,0,0,0.0,0,0,0.0,4,1,5,0,0,0,1,2,4,-6.0,0.278,0.111,0.235,0.647,0.25,0.0,0.2,0.106,0,3,5,0,6,0,2,0,0,2
0029800310,1610612765,DET,Detroit,966,Jerome Williams,,,19:12,1,4,0.25,0,0,0.0,3,1,0.333,5,3,8,0,2,0,2,2,3,-8.0,0.367,0.167,0.364,1.136,0.125,0.184,0.313,0.34,0,0,7,10,14,0,3,0,0,2
0029800311,1610612737,ATL,Atlanta,3,Grant Long,,,23:02,2,6,0.333,0,0,0.0,6,4,0.667,6,0,6,1,1,1,1,0,8,11.0,0.417,0.528,0.338,0.175,0.192,0.174,0.136,0.108,1,4,4,0,10,0,0,0,2,0
0029800311,1610612737,ATL,Atlanta,87,Dikembe Mutombo,C,,38:38,5,9,0.556,0,0,0.0,0,0,0.0,15,5,20,0,2,2,3,4,10,6.0,0.475,0.417,0.418,0.149,0.341,0.173,0.382,0.159,0,11,4,14,22,0,4,0,4,10
0029800311,1610612737,ATL,Atlanta,120,Steven Smith,G,,36:26,3,15,0.2,2,0,0.0,4,4,1.0,1,0,1,3,2,1,0,3,10,2.0,0.425,0.383,0.431,0.154,0.325,0.151,0.324,0.134,1,9,6,14,20,0,2,0,0,2
0029800311,1610612737,ATL,Atlanta,302,Mookie Blaylock,G,,25:20,4,11,0.364,4,1,0.25,4,2,0.5,2,2,4,5,2,0,1,0,11,3.0,0.466,0.409,0.488,0.186,0.292,0.15,0.407,0.164,0,4,4,11,18,0,0,7,7,6
0029800311,1610612737,ATL,Atlanta,673,Alan Henderson,F,,29:37,8,11,0.727,0,0,0.0,10,3,0.3,2,2,4,0,0,1,0,2,19,-4.0,0.441,0.235,0.5,0.163,0.357,0.175,0.387,0.153,0,7,6,14,18,0,6,0,2,12
0029800311,1610612737,ATL,Atlanta,770,Mark West,,,7:01,0,0,0.0,0,0,0.0,0,0,0.0,1,0,1,0,0,0,0,1,0,-1.0,0.357,0.0,0.313,0.063,0.1,0.0,0.111,0.071,0,0,2,0,4,0,0,0,0,0
0029800311,1610612737,ATL,Atlanta,895,Tyrone Corbin,,,11:50,2,4,0.5,0,0,0.0,2,1,0.5,1,1,2,1,0,0,0,0,5,4.0,0.5,0.333,0.333,0.143,0.154,0.129,0.2,0.139,0,2,2,0,6,0,2,1,2,2
0029800311,1610612737,ATL,Atlanta,1533,Anthony Johnson,,,22:44,3,6,0.5,0,0,0.0,2,1,0.5,1,0,1,2,1,0,2,1,7,6.0,0.412,0.441,0.333,0.119,0.286,0.142,0.143,0.096,0,7,4,3,8,0,2,0,1,2
0029800311,1610612737,ATL,Atlanta,1544,Chris Crawford,F,,29:52,4,7,0.571,0,0,0.0,0,0,0.0,2,3,5,0,0,0,5,1,8,-1.0,0.5,0.362,0.49,0.196,0.357,0.134,0.44,0.171,0,7,2,12,18,0,0,0,0,6
0029800311,1610612737,ATL,Atlanta,1728,Roshown McLeod,,,15:30,3,9,0.333,1,0,0.0,1,1,1.0,6,1,7,0,0,0,0,1,7,4.0,0.346,0.385,0.29,0.097,0.227,0.099,0.105,0.066,1,4,6,2,6,0,0,0,0,4
0029800311,1610612754,IND,Indiana,22,Rik Smits,C,,29:28,10,26,0.385,0,0,0.0,2,2,1.0,4,1,5,1,0,1,3,4,22,0.0,0.49,0.16,0.49,0.313,0.44,0.171,0.296,0.149,1,8,8,11,32,0,0,0,4,6
0029800311,1610612754,IND,Indiana,64,Sam Perkins,,,12:39,1,5,0.2,3,0,0.0,1,1,1.0,2,1,3,1,0,0,0,3,3,-6.0,0.292,0.208,0.409,0.318,0.143,0.042,0.118,0.076,0,4,0,4,8,0,0,0,0,2
0029800311,1610612754,IND,Indiana,147,Jalen Rose,,,18:54,1,8,0.125,1,0,0.0,2,0,0.0,4,1,5,2,1,0,0,2,2,-6.0,0.292,0.139,0.345,0.621,0.136,0.105,0.269,0.138,0,8,0,7,10,0,0,0,0,0
0029800311,1610612754,IND,Indiana,213,Antonio Davis,,,19:14,3,8,0.375,0,0,0.0,0,0,0.0,4,1,5,0,0,0,1,2,6,-6.0,0.292,0.139,0.367,0.467,0.136,0.131,0.269,0.138,2,8,0,7,12,0,0,2,0,2
0029800311,1610612754,IND,Indiana,349,Mark Jackson,G,,32:20,5,8,0.625,1,1,1.0,0,0,0.0,4,3,7,7,1,0,2,2,11,4.0,0.474,0.14,0.472,0.222,0.4,0.145,0.406,0.159,1,10,7,13,36,0,5,2,5,8
0029800311,1610612754,IND,Indiana,397,Reggie Miller,G,,35:45,4,10,0.4,8,4,0.5,4,3,0.75,0,0,0,3,1,1,2,2,15,-6.0,0.422,0.125,0.473,0.429,0.375,0.168,0.333,0.168,0,12,8,14,38,0,0,2,5,0
0029800311,1610612754,IND,Indiana,696,Travis Best,,,15:41,1,6,0.167,0,0,0.0,0,0,0.0,2,1,3,4,0,0,1,1,2,-10.0,0.286,0.179,0.375,0.708,0.118,0.119,0.1,0.124,0,6,1,5,8,0,0,0,0,0
0029800311,1610612754,IND,Indiana,904,Chris Mullin,F,,28:43,2,5,0.4,2,1,0.5,2,1,0.5,2,1,3,3,1,0,2,3,6,0.0,0.5,0.163,0.49,0.271,0.44,0.158,0.308,0.136,0,8,8,11,32,0,0,0,0,2
0029800311,1610612754,IND,Indiana,905,Dale Davis,F,,34:31,3,6,0.5,0,0,0.0,0,0,0.0,7,6,13,2,2,0,0,3,6,2.0,0.475,0.136,0.455,0.357,0.364,0.146,0.394,0.182,1,12,8,14,36,0,4,0,0,6
0029800311,1610612754,IND,Indiana,1506,Austin Croshere,,,12:46,2,3,0.667,1,0,0.0,2,2,1.0,4,0,4,0,0,1,1,2,6,-2.0,0.364,0.227,0.391,0.217,0.133,0.041,0.143,0.119,0,4,0,4,8,0,2,2,0,0
0029800312,1610612749,MIL,Milwaukee,209,Dell Curry,,,28:02,7,14,0.5,8,4,0.5,0,0,0.0,1,1,2,2,2,0,2,1,18,-9.0,0.524,0.39,0.598,0.415,0.588,0.253,0.25,0.143,0,14,7,10,18,0,0,3,6,0
0029800312,1610612749,MIL,Milwaukee,219,Vinny Del Negro,G,,32:03,2,7,0.286,1,1,1.0,0,0,0.0,2,0,2,7,0,0,1,1,5,-23.0,0.51,0.229,0.612,0.429,0.381,0.193,0.296,0.263,0,14,14,20,32,0,0,0,0,2
0029800312,1610612749,MIL,Milwaukee,288,Armen Gilliam,,,9:01,1,4,0.25,0,0,0.0,0,0,0.0,0,0,0,0,1,0,0,0,2,-13.0,0.385,0.308,0.688,0.313,0.8,0.22,0.1,0.225,0,9,5,6,10,0,0,0,0,0
0029800312,1610612749,MIL,Milwaukee,299,Glenn Robinson,F,,21:32,4,11,0.364,1,0,0.0,4,4,1.0,2,2,4,1,2,0,5,2,12,-18.0,0.452,0.226,0.591,0.424,0.462,0.194,0.389,0.307,1,8,9,16,28,0,4,0,2,2
0029800312,1610612749,MIL,Milwaukee,423,Chris Gatling,,,22:28,4,7,0.571,0,0,0.0,2,0,0.0,4,2,6,2,0,0,0,5,8,-1.0,0.656,0.531,0.544,0.529,0.563,0.233,0.235,0.145,0,11,5,8,14,0,2,0,6,6
0029800312,1610612749,MIL,Milwaukee,688,Michael Curry,F,,26:33,1,5,0.2,0,0,0.0,2,2,1.0,1,2,3,0,0,0,3,5,4,-3.0,0.554,0.432,0.513,0.447,0.5,0.232,0.286,0.174,0,15,2,9,18,0,2,0,2,2
0029800312,1610612749,MIL,Milwaukee,911,Ervin Johnson,,,18:52,2,2,1.0,0,0,0.0,0,0,0.0,3,1,4,0,0,0,0,1,4,-10.0,0.435,0.194,0.635,0.423,0.2,0.195,0.389,0.231,0,3,7,12,12,0,2,0,0,4
0029800312,1610612749,MIL,Milwaukee,951,Ray Allen,G,,25:26,3,8,0.375,1,1,1.0,3,3,1.0,1,1,2,3,0,0,6,3,10,-23.0,0.421,0.184,0.575,0.45,0.5,0.184,0.375,0.304,0,10,9,16,28,0,2,0,0,4
0029800312,1610612749,MIL,Milwaukee,1501,Tim Thomas,,,23:30,6,7,0.857,2,2,1.0,6,3,0.5,2,0,2,3,1,0,1,2,17,2.0,0.667,0.485,0.576,0.455,0.5,0.275,0.118,0.095,0,14,5,8,12,0,0,5,5,6
0029800312,1610612749,MIL,Milwaukee,1714,Robert Traylor,C,,24:12,3,4,0.75,0,0,0.0,4,3,0.75,0,2,2,0,1,1,0,6,9,2.0,0.647,0.265,0.545,0.394,0.375,0.284,0.267,0.245,0,8,7,13,24,0,2,0,2,6
0029800312,1610612749,MIL,Milwaukee,1817,Adonis Jordan,,,8:21,1,1,1.0,0,0,0.0,2,1,0.5,0,0,0,3,3,0,0,0,3,6.0,0.833,0.5,0.458,0.5,0.714,0.384,0.25,0.0,0,4,0,2,4,0,0,1,1,0
0029800312,1610612756,PHX,Phoenix,45,George McCloud,,,26:32,3,6,0.5,5,3,0.6,5,5,1.0,4,0,4,1,3,0,1,0,14,14.0,0.641,0.333,0.5,0.308,0.25,0.207,0.4,0.221,0,6,5,10,16,0,3,0,0,0
0029800312,1610612756,PHX,Phoenix,170,Joe Kleine,,,8:49,1,3,0.333,0,0,0.0,4,4,1.0,3,2,5,0,0,0,1,1,6,-2.0,0.367,0.533,0.773,0.545,0.167,0.073,0.875,0.303,0,2,4,8,2,0,2,0,0,0
0029800312,1610612756,PHX,Phoenix,330,Danny Manning,C,,28:26,4,7,0.571,0,0,0.0,6,5,0.833,1,2,3,7,1,0,5,3,13,17.0,0.65,0.5,0.512,0.317,0.364,0.251,0.4,0.219,0,10,5,10,24,0,2,0,1,6
0029800312,1610612756,PHX,Phoenix,339,Tom Gugliotta,F,,29:20,7,8,0.875,0,0,0.0,6,5,0.833,6,1,7,3,2,0,1,5,19,27.0,0.64,0.488,0.422,0.244,0.37,0.26,0.412,0.21,0,12,2,11,22,0,0,8,8,12
0029800312,1610612756,PHX,Phoenix,356,Chris Morris,,,24:14,2,6,0.333,2,0,0.0,2,1,0.5,4,2,6,2,0,0,2,5,5,4.0,0.556,0.444,0.586,0.4,0.25,0.142,0.563,0.261,0,6,9,14,14,0,0,2,2,4
0029800312,1610612756,PHX,Phoenix,361,Clifford Robinson,F,,35:23,9,14,0.643,0,0,0.0,2,2,1.0,3,2,5,2,1,1,3,3,20,13.0,0.585,0.358,0.538,0.25,0.207,0.225,0.409,0.199,0,8,3,14,24,0,6,2,6,8
0029800312,1610612756,PHX,Phoenix,364,Rex Chapman,,,26:44,5,10,0.5,4,3,0.75,0,0,0.0,1,1,2,4,1,0,2,1,13,6.0,0.618,0.368,0.536,0.238,0.217,0.145,0.333,0.219,0,6,2,12,18,0,3,0,0,2
0029800312,1610612756,PHX,Phoenix,467,Jason Kidd,G,,32:30,4,8,0.5,0,0,0.0,4,4,1.0,5,2,7,8,2,0,3,1,12,22.0,0.615,0.438,0.459,0.306,0.333,0.272,0.35,0.193,0,12,3,10,22,0,2,2,7,4
0029800312,1610612756,PHX,Phoenix,1727,Pat Garrity,,,6:55,0,2,0.0,0,0,0.0,0,0,0.0,0,2,2,0,0,0,0,0,0,-6.0,0.35,0.6,0.8,0.6,0.25,0.0,0.714,0.396,0,2,4,10,4,0,0,0,0,0
0029800312,1610612756,PHX,Phoenix,1753,Toby Bailey,G,,16:07,2,4,0.5,1,0,0.0,0,0,0.0,1,0,1,0,1,0,0,2,4,0.0,0.46,0.44,0.725,0.45,0.25,0.242,0.643,0.277,1,4,4,13,12,0,0,0,0,2
0029800312,1610612756,PHX,Phoenix,1871,Gerald Brown,,,5:00,1,3,0.333,1,0,0.0,2,2,1.0,0,1,1,0,0,0,1,1,4,-5.0,0.25,0.75,1.0,1.0,0.5,0.0,0.833,0.415,0,2,4,8,2,0,4,0,0,2
0029800313,1610612747,LAL,Los Angeles,157,Derek Harper,G,,31:36,5,10,0.5,3,1,0.333,2,2,1.0,1,0,1,6,1,0,2,0,13,7.0,0.617,0.383,0.402,0.303,0.5,0.067,0.278,0.123,0,22,7,8,24,0,0,0,0,4
0029800313,1610612747,LAL,Los Angeles,296,Rick Fox,,,15:56,0,2,0.0,0,0,0.0,2,2,1.0,0,0,0,2,1,0,1,3,2,-8.0,0.452,0.762,0.548,0.161,0.467,0.103,0.231,0.074,0,10,2,2,12,0,0,0,2,0
0029800313,1610612747,LAL,Los Angeles,399,Sean Rooks,,,10:26,2,5,0.4,0,0,0.0,1,1,1.0,2,2,4,0,0,0,0,0,5,-12.0,0.382,0.176,0.591,0.136,0.5,0.052,0.3,0.115,1,6,2,0,10,0,3,0,0,4
0029800313,1610612747,LAL,Los Angeles,406,Shaquille O'Neal,C,,36:60,7,9,0.778,0,0,0.0,18,10,0.556,6,2,8,4,0,1,3,3,24,20.0,0.623,0.66,0.396,0.306,0.452,0.087,0.304,0.089,0,20,9,10,24,0,0,2,2,12
0029800313,1610612747,LAL,Los Angeles,462,J.R. Reid,,,23:28,2,5,0.4,0,0,0.0,0,0,0.0,3,1,4,3,0,0,0,2,4,-8.0,0.531,0.375,0.523,0.182,0.429,0.115,0.133,0.145,0,8,8,6,14,0,0,2,0,2
0029800313,1610612747,LAL,Los Angeles,779,Glen Rice,F,,38:06,8,17,0.471,10,4,0.4,2,2,1.0,4,0,4,2,0,1,1,2,22,4.0,0.589,0.5,0.416,0.289,0.522,0.067,0.292,0.115,0,24,9,10,32,0,2,0,5,4
0029800313,1610612747,LAL,Los Angeles,965,Derek Fisher,,,16:24,3,7,0.429,2,1,0.5,0,0,0.0,0,1,1,2,0,0,1,0,7,-1.0,0.457,0.957,0.486,0.143,0.5,0.096,0.333,0.035,1,8,4,2,14,0,0,0,0,2
0029800313,1610612747,LAL,Los Angeles,969,Travis Knight,F,,24:32,2,2,1.0,0,0,0.0,3,3,1.0,5,1,6,1,0,0,0,5,7,14.0,0.592,0.737,0.36,0.298,0.543,0.042,0.444,0.045,0,22,3,4,24,0,0,2,0,4
0029800313,1610612747,LAL,Los Angeles,977,Kobe Bryant,G,,38:59,6,12,0.5,2,1,0.5,10,8,0.8,7,2,9,3,0,0,0,3,21,16.0,0.585,0.542,0.401,0.235,0.5,0.084,0.333,0.072,0,26,9,6,30,0,2,7,0,6
0029800313,1610612747,LAL,Los Angeles,1739,Ruben Patterson,,,3:33,1,1,1.0,0,0,0.0,2,0,0.0,0,1,1,0,0,0,0,0,2,-2.0,0.5,1.5,0.357,0.143,0.714,0.0,0.5,0.151,0,4,2,2,6,0,0,2,0,2
0029800313,1610612750,MIN,Minnesota,67,Tom Hammonds,,,4:13,0,1,0.0,0,0,0.0,0,0,0.0,1,0,1,0,0,0,1,3,0,-7.0,0.25,0.375,0.688,0.5,0.5,0.0,0.4,0.12,0,3,3,2,6,0,0,0,0,0
0029800313,1610612750,MIN,Minnesota,210,Terrell Brandon,G,,33:29,8,18,0.444,0,0,0.0,4,2,0.5,2,3,5,7,1,0,1,2,18,-15.0,0.442,0.246,0.596,0.615,0.304,0.048,0.421,0.062,1,7,13,7,34,0,6,2,4,2
0029800313,1610612750,MIN,Minnesota,417,Sam Mitchell,F,,32:41,6,14,0.429,0,0,0.0,2,1,0.5,4,0,4,4,0,0,0,3,13,-8.0,0.375,0.278,0.54,0.56,0.273,0.051,0.523,0.08,1,5,13,4,30,0,0,3,0,0
0029800313,1610612750,MIN,Minnesota,674,Reggie Jordan,,,26:30,1,3,0.333,0,0,0.0,2,1,0.5,3,3,6,3,0,0,1,2,3,8.0,0.521,0.277,0.5,0.421,0.316,0.133,0.478,0.126,0,2,4,7,16,0,0,0,0,2
0029800313,1610612750,MIN,Minnesota,693,Joe Smith,F,,41:34,7,15,0.467,0,0,0.0,12,8,0.667,3,10,13,4,1,1,2,1,22,-5.0,0.41,0.247,0.585,0.542,0.269,0.108,0.54,0.077,0,4,12,7,32,0,8,4,4,8
0029800313,1610612750,MIN,Minnesota,708,Kevin Garnett,G,,40:11,10,22,0.455,2,1,0.5,3,0,0.0,6,5,11,9,0,1,0,2,21,-10.0,0.444,0.213,0.625,0.714,0.28,0.095,0.479,0.051,0,7,13,9,38,0,4,0,0,12
0029800313,1610612750,MIN,Minnesota,967,Brian Evans,,,0:50,1,4,0.25,2,0,0.0,0,0,0.0,0,0,0,0,0,0,0,1,2,0.0,0.222,0.0,1.0,2.0,1.0,0.0,0.8,0.0,0,0,2,0,2,0,2,0,0,2
0029800313,1610612750,MIN,Minnesota,1051,Dean Garrett,C,,32:14,6,11,0.545,0,0,0.0,0,0,0.0,0,4,4,1,2,0,0,4,12,-4.0,0.492,0.317,0.578,0.373,0.375,0.122,0.419,0.051,0,7,8,3,26,0,8,0,2,8
0029800313,1610612750,MIN,Minnesota,1517,Bobby Jackson,,,14:31,2,9,0.222,2,0,0.0,2,2,1.0,2,1,3,1,0,0,1,0,6,9.0,0.406,0.25,0.472,0.444,0.3,0.213,0.667,0.113,0,0,2,2,6,0,0,0,0,0
0029800313,1610612750,MIN,Minnesota,1754,Andrae Patterson,,,8:54,2,4,0.5,0,0,0.0,0,0,0.0,0,1,1,0,1,0,1,4,4,4.0,0.563,0.125,0.318,0.909,0.143,0.065,0.375,0.178,0,0,0,4,4,0,2,2,0,4
0029800313,1610612750,MIN,Minnesota,1868,Trevor Winter,,,4:54,0,0,0.0,0,0,0.0,0,0,0.0,2,1,3,0,0,0,0,5,0,-2.0,0.286,0.143,0.5,1.5,0.25,0.0,0.6,0.0,0,0,5,0,6,0,0,0,0,0
0029800314,1610612745,HOU,Houston,85,Brent Price,,,15:16,2,4,0.5,1,0,0.0,2,1,0.5,0,0,0,2,1,0,1,2,5,-1.0,0.479,0.583,0.375,1.25,0.538,0.172,0.429,0.171,0,7,4,9,10,0,0,2,4,4
0029800314,1610612745,HOU,Houston,165,Hakeem Olajuwon,C,,39:02,9,18,0.5,0,0,0.0,3,3,1.0,4,2,6,2,5,4,1,4,21,14.0,0.475,0.525,0.418,0.459,0.333,0.217,0.2,0.16,3,9,17,17,32,0,6,2,7,10
