OFFICIAL_ID,FIRST_NAME,LAST_NAME,JERSEY_NUM,GAMECODE,GAME_ID,GAME_DATE
1176,Monty,McCutchen,13,20081103/GSWMEM,0020800045,"MONDAY, NOVEMBER 3, 2008"
1148,James,Capers,19,20081103/GSWMEM,0020800045,"MONDAY, NOVEMBER 3, 2008"
1188,Leroy,Richardson,51,20081103/GSWMEM,0020800045,"MONDAY, NOVEMBER 3, 2008"
1179,Rodney,Mott,71,20081103/CLEDAL,0020800046,"MONDAY, NOVEMBER 3, 2008"
1198,Scott,Wall,31,20081103/CLEDAL,0020800046,"MONDAY, NOVEMBER 3, 2008"
1167,Steve,Javie,29,20081103/CLEDAL,0020800046,"MONDAY, NOVEMBER 3, 2008"
1193,Michael,Smith,38,20081103/UTALAC,0020800047,"MONDAY, NOVEMBER 3, 2008"
1153,Joe,Crawford,17,20081103/UTALAC,0020800047,"MONDAY, NOVEMBER 3, 2008"
200833,Eric,Dalen,75,20081103/UTALAC,0020800047,"MONDAY, NOVEMBER 3, 2008"
2529,Tony,Brown,30,20081104/PHXNJN,0020800048,"TUESDAY, NOVEMBER 4, 2008"
1200,Greg,Willard,57,20081104/PHXNJN,0020800048,"TUESDAY, NOVEMBER 4, 2008"
2716,Olandis,Poole,50,20081104/PHXNJN,0020800048,"TUESDAY, NOVEMBER 4, 2008"
1162,Scott,Foster,48,20081104/BOSHOU,0020800049,"TUESDAY, NOVEMBER 4, 2008"
2530,Ed,Malloy,73,20081104/BOSHOU,0020800049,"TUESDAY, NOVEMBER 4, 2008"
201637,Haywoode,Workman,66,20081104/BOSHOU,0020800049,"TUESDAY, NOVEMBER 4, 2008"
1664,Gary,Zielinski,59,20081104/DALSAS,0020800050,"TUESDAY, NOVEMBER 4, 2008"
2714,David,Guthrie,60,20081104/DALSAS,0020800050,"TUESDAY, NOVEMBER 4, 2008"
1190,Eddie,Rush,32,20081104/DALSAS,0020800050,"TUESDAY, NOVEMBER 4, 2008"
2003,Pat,Fraher,52,20081105/PHXIND,0020800051,"WEDNESDAY, NOVEMBER 5, 2008"
1201,Leon,Wood,40,20081105/PHXIND,0020800051,"WEDNESDAY, NOVEMBER 5, 2008"
1155,JB,DeRosa,14,20081105/PHXIND,0020800051,"WEDNESDAY, NOVEMBER 5, 2008"
2005,Matt,Boland,46,20081105/DETTOR,0020800052,"WEDNESDAY, NOVEMBER 5, 2008"
1174,Ken,Mauer,41,20081105/DETTOR,0020800052,"WEDNESDAY, NOVEMBER 5, 2008"
1161,Joe,Forte,45,20081105/DETTOR,0020800052,"WEDNESDAY, NOVEMBER 5, 2008"
1162,Scott,Foster,48,20081105/PHIMIA,0020800053,"WEDNESDAY, NOVEMBER 5, 2008"
1194,Bill,Spooner,22,20081105/PHIMIA,0020800053,"WEDNESDAY, NOVEMBER 5, 2008"
1204,Derek,Richardson,63,20081105/PHIMIA,0020800053,"WEDNESDAY, NOVEMBER 5, 2008"
1167,Steve,Javie,29,20081105/CHANYK,0020800054,"WEDNESDAY, NOVEMBER 5, 2008"
2529,Tony,Brown,30,20081105/CHANYK,0020800054,"WEDNESDAY, NOVEMBER 5, 2008"
1662,Bill,Kennedy,55,20081105/CHANYK,0020800054,"WEDNESDAY, NOVEMBER 5, 2008"
2532,Eli,Roe,64,20081105/CHICLE,0020800055,"WEDNESDAY, NOVEMBER 5, 2008"
1203,Mark,Wunderlich,18,20081105/CHICLE,0020800055,"WEDNESDAY, NOVEMBER 5, 2008"
1168,David,Jones,36,20081105/CHICLE,0020800055,"WEDNESDAY, NOVEMBER 5, 2008"
1148,James,Capers,19,20081105/WASMIL,0020800056,"WEDNESDAY, NOVEMBER 5, 2008"
1176,Monty,McCutchen,13,20081105/WASMIL,0020800056,"WEDNESDAY, NOVEMBER 5, 2008"
101283,Brian,Forte,62,20081105/WASMIL,0020800056,"WEDNESDAY, NOVEMBER 5, 2008"
1152,Dan,Crawford,43,20081105/SASMIN,0020800057,"WEDNESDAY, NOVEMBER 5, 2008"
1195,Derrick,Stafford,9,20081105/SASMIN,0020800057,"WEDNESDAY, NOVEMBER 5, 2008"
200832,Curtis,Blair,74,20081105/SASMIN,0020800057,"WEDNESDAY, NOVEMBER 5, 2008"
1164,Ron,Garretson,10,20081105/ATLNOH,0020800058,"WEDNESDAY, NOVEMBER 5, 2008"
2001,Jason,Phillips,23,20081105/ATLNOH,0020800058,"WEDNESDAY, NOVEMBER 5, 2008"
1188,Leroy,Richardson,51,20081105/ATLNOH,0020800058,"WEDNESDAY, NOVEMBER 5, 2008"
1193,Michael,Smith,38,20081105/BOSOKC,0020800059,"WEDNESDAY, NOVEMBER 5, 2008"
2148,Mark,Ayotte,56,20081105/BOSOKC,0020800059,"WEDNESDAY, NOVEMBER 5, 2008"
1154,Bob,Delaney,26,20081105/BOSOKC,0020800059,"WEDNESDAY, NOVEMBER 5, 2008"
1830,Marc,Davis,34,20081105/PORUTA,0020800060,"WEDNESDAY, NOVEMBER 5, 2008"
2882,Sean,Wright,65,20081105/PORUTA,0020800060,"WEDNESDAY, NOVEMBER 5, 2008"
1142,Dick,Bavetta,27,20081105/PORUTA,0020800060,"WEDNESDAY, NOVEMBER 5, 2008"
1151,Sean,Corbin,33,20081105/MEMSAC,0020800061,"WEDNESDAY, NOVEMBER 5, 2008"
200833,Eric,Dalen,75,20081105/MEMSAC,0020800061,"WEDNESDAY, NOVEMBER 5, 2008"
1150,Jimmy,Clark,6,20081105/MEMSAC,0020800061,"WEDNESDAY, NOVEMBER 5, 2008"
1147,Mike,Callahan,24,20081105/DENGSW,0020800062,"WEDNESDAY, NOVEMBER 5, 2008"
1179,Rodney,Mott,71,20081105/DENGSW,0020800062,"WEDNESDAY, NOVEMBER 5, 2008"
1189,Phil,Robinson,11,20081105/DENGSW,0020800062,"WEDNESDAY, NOVEMBER 5, 2008"
1199,Tom,Washington,49,20081105/LACLAL,0020800063,"WEDNESDAY, NOVEMBER 5, 2008"
1146,Tony,Brothers,25,20081105/LACLAL,0020800063,"WEDNESDAY, NOVEMBER 5, 2008"
2534,Zach,Zarba,58,20081105/LACLAL,0020800063,"WEDNESDAY, NOVEMBER 5, 2008"
2004,Courtney,Kirkland,61,20081106/PHIORL,0020800064,"THURSDAY, NOVEMBER 6, 2008"
1200,Greg,Willard,57,20081106/PHIORL,0020800064,"THURSDAY, NOVEMBER 6, 2008"
1184,Ron,Olesiak,44,20081106/PHIORL,0020800064,"THURSDAY, NOVEMBER 6, 2008"
101284,John,Goble,67,20081106/HOUPOR,0020800065,"THURSDAY, NOVEMBER 6, 2008"
1192,Bennett,Salvatore,15,20081106/HOUPOR,0020800065,"THURSDAY, NOVEMBER 6, 2008"
1185,Violet,Palmer,12,20081106/HOUPOR,0020800065,"THURSDAY, NOVEMBER 6, 2008"
1153,Joe,Crawford,17,20081107/NOHCHA,0020800066,"FRIDAY, NOVEMBER 7, 2008"
1180,Jack,Nies,35,20081107/NOHCHA,0020800066,"FRIDAY, NOVEMBER 7, 2008"
1363,Bennie,Adams,47,20081107/NOHCHA,0020800066,"FRIDAY, NOVEMBER 7, 2008"
1162,Scott,Foster,48,20081107/NYKWAS,0020800067,"FRIDAY, NOVEMBER 7, 2008"
2715,Eric,Lewis,42,20081107/NYKWAS,0020800067,"FRIDAY, NOVEMBER 7, 2008"
1198,Scott,Wall,31,20081107/NYKWAS,0020800067,"FRIDAY, NOVEMBER 7, 2008"
1662,Bill,Kennedy,55,20081107/TORATL,0020800068,"FRIDAY, NOVEMBER 7, 2008"
1194,Bill,Spooner,22,20081107/TORATL,0020800068,"FRIDAY, NOVEMBER 7, 2008"
1204,Derek,Richardson,63,20081107/TORATL,0020800068,"FRIDAY, NOVEMBER 7, 2008"
2005,Matt,Boland,46,20081107/MILBOS,0020800069,"FRIDAY, NOVEMBER 7, 2008"
1190,Eddie,Rush,32,20081107/MILBOS,0020800069,"FRIDAY, NOVEMBER 7, 2008"
1161,Joe,Forte,45,20081107/MILBOS,0020800069,"FRIDAY, NOVEMBER 7, 2008"
1152,Dan,Crawford,43,20081107/INDCLE,0020800070,"FRIDAY, NOVEMBER 7, 2008"
1195,Derrick,Stafford,9,20081107/INDCLE,0020800070,"FRIDAY, NOVEMBER 7, 2008"
2529,Tony,Brown,30,20081107/INDCLE,0020800070,"FRIDAY, NOVEMBER 7, 2008"
1201,Leon,Wood,40,20081107/DETNJN,0020800071,"FRIDAY, NOVEMBER 7, 2008"
1176,Monty,McCutchen,13,20081107/DETNJN,0020800071,"FRIDAY, NOVEMBER 7, 2008"
101283,Brian,Forte,62,20081107/DETNJN,0020800071,"FRIDAY, NOVEMBER 7, 2008"
2003,Pat,Fraher,52,20081107/MIASAS,0020800072,"FRIDAY, NOVEMBER 7, 2008"
2716,Olandis,Poole,50,20081107/MIASAS,0020800072,"FRIDAY, NOVEMBER 7, 2008"
1155,JB,DeRosa,14,20081107/MIASAS,0020800072,"FRIDAY, NOVEMBER 7, 2008"
1164,Ron,Garretson,10,20081107/PHXCHI,0020800073,"FRIDAY, NOVEMBER 7, 2008"
2001,Jason,Phillips,23,20081107/PHXCHI,0020800073,"FRIDAY, NOVEMBER 7, 2008"
200832,Curtis,Blair,74,20081107/PHXCHI,0020800073,"FRIDAY, NOVEMBER 7, 2008"
1151,Sean,Corbin,33,20081107/OKCUTA,0020800074,"FRIDAY, NOVEMBER 7, 2008"
1664,Gary,Zielinski,59,20081107/OKCUTA,0020800074,"FRIDAY, NOVEMBER 7, 2008"
2532,Eli,Roe,64,20081107/OKCUTA,0020800074,"FRIDAY, NOVEMBER 7, 2008"
1189,Phil,Robinson,11,20081107/MINSAC,0020800075,"FRIDAY, NOVEMBER 7, 2008"
1179,Rodney,Mott,71,20081107/MINSAC,0020800075,"FRIDAY, NOVEMBER 7, 2008"
1147,Mike,Callahan,24,20081107/MINSAC,0020800075,"FRIDAY, NOVEMBER 7, 2008"
1203,Mark,Wunderlich,18,20081107/DALDEN,0020800076,"FRIDAY, NOVEMBER 7, 2008"
2878,Tommy,Nunez Jr.,28,20081107/DALDEN,0020800076,"FRIDAY, NOVEMBER 7, 2008"
1150,Jimmy,Clark,6,20081107/DALDEN,0020800076,"FRIDAY, NOVEMBER 7, 2008"
2534,Zach,Zarba,58,20081107/MEMGSW,0020800077,"FRIDAY, NOVEMBER 7, 2008"
1199,Tom,Washington,49,20081107/MEMGSW,0020800077,"FRIDAY, NOVEMBER 7, 2008"
1146,Tony,Brothers,25,20081107/MEMGSW,0020800077,"FRIDAY, NOVEMBER 7, 2008"
2882,Sean,Wright,65,20081107/HOULAC,0020800078,"FRIDAY, NOVEMBER 7, 2008"
1142,Dick,Bavetta,27,20081107/HOULAC,0020800078,"FRIDAY, NOVEMBER 7, 2008"
1830,Marc,Davis,34,20081107/HOULAC,0020800078,"FRIDAY, NOVEMBER 7, 2008"
1162,Scott,Foster,48,20081108/NJNIND,0020800079,"SATURDAY, NOVEMBER 8, 2008"
2530,Ed,Malloy,73,20081108/NJNIND,0020800079,"SATURDAY, NOVEMBER 8, 2008"
200834,Mark,Lindsay,53,20081108/NJNIND,0020800079,"SATURDAY, NOVEMBER 8, 2008"
1167,Steve,Javie,29,20081108/WASORL,0020800080,"SATURDAY, NOVEMBER 8, 2008"
201637,Haywoode,Workman,66,20081108/WASORL,0020800080,"SATURDAY, NOVEMBER 8, 2008"
1159,Kevin,Fehr,39,20081108/WASORL,0020800080,"SATURDAY, NOVEMBER 8, 2008"
1200,Greg,Willard,57,20081108/MIANOH,0020800081,"SATURDAY, NOVEMBER 8, 2008"
1154,Bob,Delaney,26,20081108/MIANOH,0020800081,"SATURDAY, NOVEMBER 8, 2008"
2714,David,Guthrie,60,20081108/MIANOH,0020800081,"SATURDAY, NOVEMBER 8, 2008"
