FIRST_NAME,GAMECODE,GAME_DATE,GAME_ID,JERSEY_NUM,LAST_NAME,OFFICIAL_ID
Tony,20080121/PORATL,"MONDAY, JANUARY 21, 2008",0020700599,25,Brothers,1146.0
Mark,20080121/PORATL,"MONDAY, JANUARY 21, 2008",0020700599,18,Wunderlich,1203.0
Ed,20080121/PORATL,"MONDAY, JANUARY 21, 2008",0020700599,73,Malloy,2530.0
Bennie,20080121/SEAHOU,"MONDAY, JANUARY 21, 2008",0020700600,47,Adams,1363.0
Dan,20080121/SEAHOU,"MONDAY, JANUARY 21, 2008",0020700600,43,Crawford,1152.0
Matt,20080121/SEAHOU,"MONDAY, JANUARY 21, 2008",0020700600,46,Boland,2005.0
Zach,20080121/MILNOH,"MONDAY, JANUARY 21, 2008",0020700601,58,Zarba,2534.0
Scott,20080121/MILNOH,"MONDAY, JANUARY 21, 2008",0020700601,31,Wall,1198.0
Bob,20080121/MILNOH,"MONDAY, JANUARY 21, 2008",0020700601,26,Delaney,1154.0
David,20080121/UTALAC,"MONDAY, JANUARY 21, 2008",0020700602,36,Jones,1168.0
JB,20080121/UTALAC,"MONDAY, JANUARY 21, 2008",0020700602,14,DeRosa,1155.0
Tommy,20080121/UTALAC,"MONDAY, JANUARY 21, 2008",0020700602,28,Nunez Jr.,2878.0
Bennett,20080121/MINGSW,"MONDAY, JANUARY 21, 2008",0020700603,15,Salvatore,1192.0
David,20080121/MINGSW,"MONDAY, JANUARY 21, 2008",0020700603,60,Guthrie,2714.0
Violet,20080121/MINGSW,"MONDAY, JANUARY 21, 2008",0020700603,12,Palmer,1185.0
Leroy,20080121/CHIMEM,"MONDAY, JANUARY 21, 2008",0020700604,51,Richardson,1188.0
Sean,20080121/CHIMEM,"MONDAY, JANUARY 21, 2008",0020700604,33,Corbin,1151.0
Tom,20080121/CHIMEM,"MONDAY, JANUARY 21, 2008",0020700604,49,Washington,1199.0
Eric,20080121/DETORL,"MONDAY, JANUARY 21, 2008",0020700605,42,Lewis,2715.0
James,20080121/DETORL,"MONDAY, JANUARY 21, 2008",0020700605,19,Capers,1148.0
Scott,20080121/DETORL,"MONDAY, JANUARY 21, 2008",0020700605,48,Foster,1162.0
Bill,20080121/CLEMIA,"MONDAY, JANUARY 21, 2008",0020700606,55,Kennedy,1662.0
Rodney,20080121/CLEMIA,"MONDAY, JANUARY 21, 2008",0020700606,71,Mott,1179.0
Eddie,20080121/CLEMIA,"MONDAY, JANUARY 21, 2008",0020700606,32,Rush,1190.0
Bill,20080121/DENLAL,"MONDAY, JANUARY 21, 2008",0020700607,22,Spooner,1194.0
Derek,20080121/DENLAL,"MONDAY, JANUARY 21, 2008",0020700607,63,Richardson,1204.0
Dick,20080121/DENLAL,"MONDAY, JANUARY 21, 2008",0020700607,27,Bavetta,1142.0
Courtney,20080122/PHXMIL,"TUESDAY, JANUARY 22, 2008",0020700608,61,Kirkland,2004.0
Jimmy,20080122/PHXMIL,"TUESDAY, JANUARY 22, 2008",0020700608,6,Clark,1150.0
John,20080122/PHXMIL,"TUESDAY, JANUARY 22, 2008",0020700608,67,Goble,101284.0
Gary,20080122/NJNSAC,"TUESDAY, JANUARY 22, 2008",0020700609,59,Zielinski,1664.0
Violet,20080122/NJNSAC,"TUESDAY, JANUARY 22, 2008",0020700609,12,Palmer,1185.0
Ken,20080122/NJNSAC,"TUESDAY, JANUARY 22, 2008",0020700609,41,Mauer,1174.0
Derrick,20080123/DETPHI,"WEDNESDAY, JANUARY 23, 2008",0020700610,9,Stafford,1195.0
Olandis,20080123/DETPHI,"WEDNESDAY, JANUARY 23, 2008",0020700610,50,Poole,2716.0
Bob,20080123/DETPHI,"WEDNESDAY, JANUARY 23, 2008",0020700610,26,Delaney,1154.0
Sean,20080123/DALCHA,"WEDNESDAY, JANUARY 23, 2008",0020700611,65,Wright,2882.0
Phil,20080123/DALCHA,"WEDNESDAY, JANUARY 23, 2008",0020700611,11,Robinson,1189.0
Joe,20080123/DALCHA,"WEDNESDAY, JANUARY 23, 2008",0020700611,17,Crawford,1153.0
Brian,20080123/WASCLE,"WEDNESDAY, JANUARY 23, 2008",0020700612,62,Forte,101283.0
Steve,20080123/WASCLE,"WEDNESDAY, JANUARY 23, 2008",0020700612,29,Javie,1167.0
Mark,20080123/WASCLE,"WEDNESDAY, JANUARY 23, 2008",0020700612,18,Wunderlich,1203.0
Joe,20080123/TORBOS,"WEDNESDAY, JANUARY 23, 2008",0020700613,45,Forte,1161.0
Eli,20080123/TORBOS,"WEDNESDAY, JANUARY 23, 2008",0020700613,64,Roe,2532.0
James,20080123/TORBOS,"WEDNESDAY, JANUARY 23, 2008",0020700613,19,Capers,1148.0
Jack,20080123/ORLMEM,"WEDNESDAY, JANUARY 23, 2008",0020700614,35,Nies,1180.0
Jimmy,20080123/ORLMEM,"WEDNESDAY, JANUARY 23, 2008",0020700614,6,Clark,1150.0
Matt,20080123/ORLMEM,"WEDNESDAY, JANUARY 23, 2008",0020700614,46,Boland,2005.0
Dan,20080123/PORNOH,"WEDNESDAY, JANUARY 23, 2008",0020700615,43,Crawford,1152.0
Rodney,20080123/PORNOH,"WEDNESDAY, JANUARY 23, 2008",0020700615,71,Mott,1179.0
Eric,20080123/PORNOH,"WEDNESDAY, JANUARY 23, 2008",0020700615,42,Lewis,2715.0
Ron,20080123/PHXMIN,"WEDNESDAY, JANUARY 23, 2008",0020700616,10,Garretson,1164.0
Jason,20080123/PHXMIN,"WEDNESDAY, JANUARY 23, 2008",0020700616,23,Phillips,2001.0
Leroy,20080123/PHXMIN,"WEDNESDAY, JANUARY 23, 2008",0020700616,51,Richardson,1188.0
Mike,20080123/INDCHI,"WEDNESDAY, JANUARY 23, 2008",0020700617,24,Callahan,1147.0
Tony,20080123/INDCHI,"WEDNESDAY, JANUARY 23, 2008",0020700617,25,Brothers,1146.0
Tony,20080123/INDCHI,"WEDNESDAY, JANUARY 23, 2008",0020700617,30,Brown,2529.0
Tom,20080123/LALSAS,"WEDNESDAY, JANUARY 23, 2008",0020700618,49,Washington,1199.0
Monty,20080123/LALSAS,"WEDNESDAY, JANUARY 23, 2008",0020700618,13,McCutchen,1176.0
Bennie,20080123/LALSAS,"WEDNESDAY, JANUARY 23, 2008",0020700618,47,Adams,1363.0
David,20080123/ATLDEN,"WEDNESDAY, JANUARY 23, 2008",0020700619,36,Jones,1168.0
JB,20080123/ATLDEN,"WEDNESDAY, JANUARY 23, 2008",0020700619,14,DeRosa,1155.0
Tommy,20080123/ATLDEN,"WEDNESDAY, JANUARY 23, 2008",0020700619,28,Nunez Jr.,2878.0
Derrick,20080123/HOUSEA,"WEDNESDAY, JANUARY 23, 2008",0020700620,54,Collins,2002.0
Bennett,20080123/HOUSEA,"WEDNESDAY, JANUARY 23, 2008",0020700620,15,Salvatore,1192.0
David,20080123/HOUSEA,"WEDNESDAY, JANUARY 23, 2008",0020700620,60,Guthrie,2714.0
Bill,20080123/SACLAC,"WEDNESDAY, JANUARY 23, 2008",0020700621,55,Kennedy,1662.0
Mark,20080123/SACLAC,"WEDNESDAY, JANUARY 23, 2008",0020700621,56,Ayotte,2148.0
Greg,20080123/SACLAC,"WEDNESDAY, JANUARY 23, 2008",0020700621,57,Willard,1200.0
Courtney,20080124/SASMIA,"THURSDAY, JANUARY 24, 2008",0020700622,61,Kirkland,2004.0
John,20080124/SASMIA,"THURSDAY, JANUARY 24, 2008",0020700622,67,Goble,101284.0
Dick,20080124/SASMIA,"THURSDAY, JANUARY 24, 2008",0020700622,27,Bavetta,1142.0
Sean,20080124/INDMIL,"THURSDAY, JANUARY 24, 2008",0020700623,33,Corbin,1151.0
Ron,20080124/INDMIL,"THURSDAY, JANUARY 24, 2008",0020700623,10,Garretson,1164.0
Mark,20080124/INDMIL,"THURSDAY, JANUARY 24, 2008",0020700623,53,Lindsay,200834.0
Tommy,20080124/NJNGSW,"THURSDAY, JANUARY 24, 2008",0020700624,28,Nunez Jr.,2878.0
JB,20080124/NJNGSW,"THURSDAY, JANUARY 24, 2008",0020700624,14,DeRosa,1155.0
David,20080124/NJNGSW,"THURSDAY, JANUARY 24, 2008",0020700624,36,Jones,1168.0
Tony,20080125/MILTOR,"FRIDAY, JANUARY 25, 2008",0020700625,30,Brown,2529.0
Eddie,20080125/MILTOR,"FRIDAY, JANUARY 25, 2008",0020700625,32,Rush,1190.0
Pat,20080125/MILTOR,"FRIDAY, JANUARY 25, 2008",0020700625,52,Fraher,2003.0
Scott,20080125/MEMWAS,"FRIDAY, JANUARY 25, 2008",0020700626,48,Foster,1162.0
Courtney,20080125/MEMWAS,"FRIDAY, JANUARY 25, 2008",0020700626,61,Kirkland,2004.0
Eli,20080125/MEMWAS,"FRIDAY, JANUARY 25, 2008",0020700626,64,Roe,2532.0
Monty,20080125/PHXCLE,"FRIDAY, JANUARY 25, 2008",0020700627,13,McCutchen,1176.0
Michael,20080125/PHXCLE,"FRIDAY, JANUARY 25, 2008",0020700627,38,Smith,1193.0
Sean,20080125/PHXCLE,"FRIDAY, JANUARY 25, 2008",0020700627,65,Wright,2882.0
Bennie,20080125/MINBOS,"FRIDAY, JANUARY 25, 2008",0020700628,47,Adams,1363.0
Mark,20080125/MINBOS,"FRIDAY, JANUARY 25, 2008",0020700628,53,Lindsay,200834.0
Jack,20080125/MINBOS,"FRIDAY, JANUARY 25, 2008",0020700628,35,Nies,1180.0
Tom,20080125/PHINYK,"FRIDAY, JANUARY 25, 2008",0020700629,49,Washington,1199.0
Jason,20080125/PHINYK,"FRIDAY, JANUARY 25, 2008",0020700629,23,Phillips,2001.0
Leroy,20080125/PHINYK,"FRIDAY, JANUARY 25, 2008",0020700629,51,Richardson,1188.0
Marc,20080125/ORLDET,"FRIDAY, JANUARY 25, 2008",0020700630,34,Davis,1830.0
David,20080125/ORLDET,"FRIDAY, JANUARY 25, 2008",0020700630,60,Guthrie,2714.0
Steve,20080125/ORLDET,"FRIDAY, JANUARY 25, 2008",0020700630,29,Javie,1167.0
John,20080125/LACNOH,"FRIDAY, JANUARY 25, 2008",0020700631,67,Goble,101284.0
Joe,20080125/LACNOH,"FRIDAY, JANUARY 25, 2008",0020700631,17,Crawford,1153.0
Phil,20080125/LACNOH,"FRIDAY, JANUARY 25, 2008",0020700631,11,Robinson,1189.0
Derrick,20080125/CHACHI,"FRIDAY, JANUARY 25, 2008",0020700632,9,Stafford,1195.0
Olandis,20080125/CHACHI,"FRIDAY, JANUARY 25, 2008",0020700632,50,Poole,2716.0
Bob,20080125/CHACHI,"FRIDAY, JANUARY 25, 2008",0020700632,26,Delaney,1154.0
Jimmy,20080125/LALDAL,"FRIDAY, JANUARY 25, 2008",0020700633,6,Clark,1150.0
Rodney,20080125/LALDAL,"FRIDAY, JANUARY 25, 2008",0020700633,71,Mott,1179.0
Eric,20080125/LALDAL,"FRIDAY, JANUARY 25, 2008",0020700633,42,Lewis,2715.0
Mike,20080125/NJNDEN,"FRIDAY, JANUARY 25, 2008",0020700634,24,Callahan,1147.0
Ed,20080125/NJNDEN,"FRIDAY, JANUARY 25, 2008",0020700634,73,Malloy,2530.0
Tony,20080125/NJNDEN,"FRIDAY, JANUARY 25, 2008",0020700634,25,Brothers,1146.0
Bill,20080125/SACUTA,"FRIDAY, JANUARY 25, 2008",0020700635,22,Spooner,1194.0
Bennett,20080125/SACUTA,"FRIDAY, JANUARY 25, 2008",0020700635,15,Salvatore,1192.0
Derrick,20080125/SACUTA,"FRIDAY, JANUARY 25, 2008",0020700635,54,Collins,2002.0
Derek,20080125/HOUPOR,"FRIDAY, JANUARY 25, 2008",0020700636,63,Richardson,1204.0
Brian,20080125/HOUPOR,"FRIDAY, JANUARY 25, 2008",0020700636,62,Forte,101283.0
Greg,20080125/HOUPOR,"FRIDAY, JANUARY 25, 2008",0020700636,57,Willard,1200.0
Ken,20080125/ATLSEA,"FRIDAY, JANUARY 25, 2008",0020700637,41,Mauer,1174.0
Zach,20080125/ATLSEA,"FRIDAY, JANUARY 25, 2008",0020700637,58,Zarba,2534.0
Scott,20080125/ATLSEA,"FRIDAY, JANUARY 25, 2008",0020700637,31,Wall,1198.0
Matt,20080126/INDMIA,"SATURDAY, JANUARY 26, 2008",0020700638,46,Boland,2005.0
Violet,20080126/INDMIA,"SATURDAY, JANUARY 26, 2008",0020700638,12,Palmer,1185.0
Mark,20080126/INDMIA,"SATURDAY, JANUARY 26, 2008",0020700638,18,Wunderlich,1203.0
Scott,20080126/PHICHA,"SATURDAY, JANUARY 26, 2008",0020700639,48,Foster,1162.0
Eli,20080126/PHICHA,"SATURDAY, JANUARY 26, 2008",0020700639,64,Roe,2532.0
Bennie,20080126/PHICHA,"SATURDAY, JANUARY 26, 2008",0020700639,47,Adams,1363.0
Monty,20080126/LACMEM,"SATURDAY, JANUARY 26, 2008",0020700640,13,McCutchen,1176.0
Michael,20080126/LACMEM,"SATURDAY, JANUARY 26, 2008",0020700640,38,Smith,1193.0
Olandis,20080126/LACMEM,"SATURDAY, JANUARY 26, 2008",0020700640,50,Poole,2716.0
Leon,20080126/NOHSAS,"SATURDAY, JANUARY 26, 2008",0020700641,40,Wood,1201.0
Mark,20080126/NOHSAS,"SATURDAY, JANUARY 26, 2008",0020700641,56,Ayotte,2148.0
Joe,20080126/NOHSAS,"SATURDAY, JANUARY 26, 2008",0020700641,45,Forte,1161.0
Dan,20080127/PHXCHI,"SUNDAY, JANUARY 27, 2008",0020700642,43,Crawford,1152.0
Derrick,20080127/PHXCHI,"SUNDAY, JANUARY 27, 2008",0020700642,54,Collins,2002.0
Jack,20080127/PHXCHI,"SUNDAY, JANUARY 27, 2008",0020700642,35,Nies,1180.0
Mike,20080127/CLELAL,"SUNDAY, JANUARY 27, 2008",0020700643,24,Callahan,1147.0
Tony,20080127/CLELAL,"SUNDAY, JANUARY 27, 2008",0020700643,25,Brothers,1146.0
Ed,20080127/CLELAL,"SUNDAY, JANUARY 27, 2008",0020700643,73,Malloy,2530.0
Pat,20080127/BOSORL,"SUNDAY, JANUARY 27, 2008",0020700644,52,Fraher,2003.0
David,20080127/BOSORL,"SUNDAY, JANUARY 27, 2008",0020700644,36,Jones,1168.0
JB,20080127/BOSORL,"SUNDAY, JANUARY 27, 2008",0020700644,14,DeRosa,1155.0
Derek,20080127/WASMIL,"SUNDAY, JANUARY 27, 2008",0020700645,63,Richardson,1204.0
Sean,20080127/WASMIL,"SUNDAY, JANUARY 27, 2008",0020700645,65,Wright,2882.0
Greg,20080127/WASMIL,"SUNDAY, JANUARY 27, 2008",0020700645,57,Willard,1200.0
Ron,20080127/ATLPOR,"SUNDAY, JANUARY 27, 2008",0020700646,10,Garretson,1164.0
Gary,20080127/ATLPOR,"SUNDAY, JANUARY 27, 2008",0020700646,59,Zielinski,1664.0
Bill,20080127/ATLPOR,"SUNDAY, JANUARY 27, 2008",0020700646,22,Spooner,1194.0
Bill,20080127/DENDAL,"SUNDAY, JANUARY 27, 2008",0020700647,55,Kennedy,1662.0
Tony,20080127/DENDAL,"SUNDAY, JANUARY 27, 2008",0020700647,30,Brown,2529.0
Steve,20080127/DENDAL,"SUNDAY, JANUARY 27, 2008",0020700647,29,Javie,1167.0
Derrick,20080127/NJNMIN,"SUNDAY, JANUARY 27, 2008",0020700648,9,Stafford,1195.0
Joe,20080127/NJNMIN,"SUNDAY, JANUARY 27, 2008",0020700648,17,Crawford,1153.0
Phil,20080127/NJNMIN,"SUNDAY, JANUARY 27, 2008",0020700648,11,Robinson,1189.0
Leon,20080127/UTAHOU,"SUNDAY, JANUARY 27, 2008",0020700649,40,Wood,1201.0
Mark,20080127/UTAHOU,"SUNDAY, JANUARY 27, 2008",0020700649,56,Ayotte,2148.0
Dick,20080127/UTAHOU,"SUNDAY, JANUARY 27, 2008",0020700649,27,Bavetta,1142.0
Ken,20080127/NYKGSW,"SUNDAY, JANUARY 27, 2008",0020700650,41,Mauer,1174.0
Zach,20080127/NYKGSW,"SUNDAY, JANUARY 27, 2008",0020700650,58,Zarba,2534.0
Scott,20080127/NYKGSW,"SUNDAY, JANUARY 27, 2008",0020700650,31,Wall,1198.0
Marc,20080127/SACSEA,"SUNDAY, JANUARY 27, 2008",0020700651,34,Davis,1830.0
Brian,20080127/SACSEA,"SUNDAY, JANUARY 27, 2008",0020700651,62,Forte,101283.0
Eddie,20080127/SACSEA,"SUNDAY, JANUARY 27, 2008",0020700651,32,Rush,1190.0
Greg,20080128/DALMEM,"MONDAY, JANUARY 28, 2008",0020700652,57,Willard,1200.0
Violet,20080128/DALMEM,"MONDAY, JANUARY 28, 2008",0020700652,12,Palmer,1185.0
Kevin,20080128/DALMEM,"MONDAY, JANUARY 28, 2008",0020700652,39,Fehr,1159.0
Scott,20080128/DENNOH,"MONDAY, JANUARY 28, 2008",0020700653,48,Foster,1162.0
Courtney,20080128/DENNOH,"MONDAY, JANUARY 28, 2008",0020700653,61,Kirkland,2004.0
Bennie,20080128/DENNOH,"MONDAY, JANUARY 28, 2008",0020700653,47,Adams,1363.0
James,20080128/SASUTA,"MONDAY, JANUARY 28, 2008",0020700654,19,Capers,1148.0
Tommy,20080128/SASUTA,"MONDAY, JANUARY 28, 2008",0020700654,28,Nunez Jr.,2878.0
Jimmy,20080128/SASUTA,"MONDAY, JANUARY 28, 2008",0020700654,6,Clark,1150.0
Ken,20080128/CHALAC,"MONDAY, JANUARY 28, 2008",0020700655,41,Mauer,1174.0
Zach,20080128/CHALAC,"MONDAY, JANUARY 28, 2008",0020700655,58,Zarba,2534.0
Scott,20080128/CHALAC,"MONDAY, JANUARY 28, 2008",0020700655,31,Wall,1198.0
Derrick,20080129/TORWAS,"TUESDAY, JANUARY 29, 2008",0020700656,9,Stafford,1195.0
Leroy,20080129/TORWAS,"TUESDAY, JANUARY 29, 2008",0020700656,51,Richardson,1188.0
Dick,20080129/TORWAS,"TUESDAY, JANUARY 29, 2008",0020700656,27,Bavetta,1142.0
David,20080129/DETIND,"TUESDAY, JANUARY 29, 2008",0020700657,36,Jones,1168.0
Eli,20080129/DETIND,"TUESDAY, JANUARY 29, 2008",0020700657,64,Roe,2532.0
JB,20080129/DETIND,"TUESDAY, JANUARY 29, 2008",0020700657,14,DeRosa,1155.0
Derrick,20080129/MILNJN,"TUESDAY, JANUARY 29, 2008",0020700658,54,Collins,2002.0
Jack,20080129/MILNJN,"TUESDAY, JANUARY 29, 2008",0020700658,35,Nies,1180.0
Matt,20080129/MILNJN,"TUESDAY, JANUARY 29, 2008",0020700658,46,Boland,2005.0
Monty,20080129/BOSMIA,"TUESDAY, JANUARY 29, 2008",0020700659,13,McCutchen,1176.0
Derek,20080129/BOSMIA,"TUESDAY, JANUARY 29, 2008",0020700659,63,Richardson,1204.0
Phil,20080129/BOSMIA,"TUESDAY, JANUARY 29, 2008",0020700659,11,Robinson,1189.0
Bill,20080129/MINCHI,"TUESDAY, JANUARY 29, 2008",0020700660,55,Kennedy,1662.0
Kevin,20080129/MINCHI,"TUESDAY, JANUARY 29, 2008",0020700660,39,Fehr,1159.0
Mark,20080129/MINCHI,"TUESDAY, JANUARY 29, 2008",0020700660,18,Wunderlich,1203.0
Scott,20080129/GSWHOU,"TUESDAY, JANUARY 29, 2008",0020700661,48,Foster,1162.0
Courtney,20080129/GSWHOU,"TUESDAY, JANUARY 29, 2008",0020700661,61,Kirkland,2004.0
Eric,20080129/GSWHOU,"TUESDAY, JANUARY 29, 2008",0020700661,42,Lewis,2715.0
Tom,20080129/ATLPHX,"TUESDAY, JANUARY 29, 2008",0020700662,49,Washington,1199.0
Jason,20080129/ATLPHX,"TUESDAY, JANUARY 29, 2008",0020700662,23,Phillips,2001.0
Sean,20080129/ATLPHX,"TUESDAY, JANUARY 29, 2008",0020700662,33,Corbin,1151.0
Ron,20080129/SASSEA,"TUESDAY, JANUARY 29, 2008",0020700663,10,Garretson,1164.0
Gary,20080129/SASSEA,"TUESDAY, JANUARY 29, 2008",0020700663,59,Zielinski,1664.0
Bill,20080129/SASSEA,"TUESDAY, JANUARY 29, 2008",0020700663,22,Spooner,1194.0
Marc,20080129/NYKLAL,"TUESDAY, JANUARY 29, 2008",0020700664,34,Davis,1830.0
Pat,20080129/NYKLAL,"TUESDAY, JANUARY 29, 2008",0020700664,52,Fraher,2003.0
Eddie,20080129/NYKLAL,"TUESDAY, JANUARY 29, 2008",0020700664,32,Rush,1190.0
David,20080130/WASTOR,"WEDNESDAY, JANUARY 30, 2008",0020700665,36,Jones,1168.0
John,20080130/WASTOR,"WEDNESDAY, JANUARY 30, 2008",0020700665,67,Goble,101284.0
Joe,20080130/WASTOR,"WEDNESDAY, JANUARY 30, 2008",0020700665,45,Forte,1161.0
Dick,20080130/MILPHI,"WEDNESDAY, JANUARY 30, 2008",0020700666,27,Bavetta,1142.0
David,20080130/MILPHI,"WEDNESDAY, JANUARY 30, 2008",0020700666,60,Guthrie,2714.0
Violet,20080130/MILPHI,"WEDNESDAY, JANUARY 30, 2008",0020700666,12,Palmer,1185.0
Luis,20080130/MIAORL,"WEDNESDAY, JANUARY 30, 2008",0020700667,8,Grillo,1165.0
Bob,20080130/MIAORL,"WEDNESDAY, JANUARY 30, 2008",0020700667,26,Delaney,1154.0
Sean,20080130/MIAORL,"WEDNESDAY, JANUARY 30, 2008",0020700667,65,Wright,2882.0
Dan,20080130/DENMEM,"WEDNESDAY, JANUARY 30, 2008",0020700668,43,Crawford,1152.0
Derrick,20080130/DENMEM,"WEDNESDAY, JANUARY 30, 2008",0020700668,54,Collins,2002.0
Derek,20080130/DENMEM,"WEDNESDAY, JANUARY 30, 2008",0020700668,63,Richardson,1204.0
Tony,20080130/GSWNOH,"WEDNESDAY, JANUARY 30, 2008",0020700669,30,Brown,2529.0
Greg,20080130/GSWNOH,"WEDNESDAY, JANUARY 30, 2008",0020700669,57,Willard,1200.0
Mark,20080130/GSWNOH,"WEDNESDAY, JANUARY 30, 2008",0020700669,18,Wunderlich,1203.0
Eli,20080130/CHIMIN,"WEDNESDAY, JANUARY 30, 2008",0020700670,64,Roe,2532.0
James,20080130/CHIMIN,"WEDNESDAY, JANUARY 30, 2008",0020700670,19,Capers,1148.0
Jimmy,20080130/CHIMIN,"WEDNESDAY, JANUARY 30, 2008",0020700670,6,Clark,1150.0
Tony,20080130/NYKUTA,"WEDNESDAY, JANUARY 30, 2008",0020700671,25,Brothers,1146.0
Steve,20080130/NYKUTA,"WEDNESDAY, JANUARY 30, 2008",0020700671,29,Javie,1167.0
Brian,20080130/NYKUTA,"WEDNESDAY, JANUARY 30, 2008",0020700671,62,Forte,101283.0
Ken,20080130/CLEPOR,"WEDNESDAY, JANUARY 30, 2008",0020700672,41,Mauer,1174.0
Scott,20080130/CLEPOR,"WEDNESDAY, JANUARY 30, 2008",0020700672,31,Wall,1198.0
Mark,20080130/CLEPOR,"WEDNESDAY, JANUARY 30, 2008",0020700672,53,Lindsay,200834.0
Ron,20080130/CHASAC,"WEDNESDAY, JANUARY 30, 2008",0020700673,10,Garretson,1164.0
Leon,20080130/CHASAC,"WEDNESDAY, JANUARY 30, 2008",0020700673,40,Wood,1201.0
Mark,20080130/CHASAC,"WEDNESDAY, JANUARY 30, 2008",0020700673,56,Ayotte,2148.0
Mike,20080130/ATLLAC,"WEDNESDAY, JANUARY 30, 2008",0020700674,24,Callahan,1147.0
Marc,20080130/ATLLAC,"WEDNESDAY, JANUARY 30, 2008",0020700674,34,Davis,1830.0
Ed,20080130/ATLLAC,"WEDNESDAY, JANUARY 30, 2008",0020700674,73,Malloy,2530.0
Dan,20080131/LALDET,"THURSDAY, JANUARY 31, 2008",0020700675,43,Crawford,1152.0
Matt,20080131/LALDET,"THURSDAY, JANUARY 31, 2008",0020700675,46,Boland,2005.0
Jack,20080131/LALDET,"THURSDAY, JANUARY 31, 2008",0020700675,35,Nies,1180.0
Derrick,20080131/DALBOS,"THURSDAY, JANUARY 31, 2008",0020700676,9,Stafford,1195.0
Joe,20080131/DALBOS,"THURSDAY, JANUARY 31, 2008",0020700676,17,Crawford,1153.0
Olandis,20080131/DALBOS,"THURSDAY, JANUARY 31, 2008",0020700676,50,Poole,2716.0
Tom,20080131/CLESEA,"THURSDAY, JANUARY 31, 2008",0020700677,49,Washington,1199.0
Jason,20080131/CLESEA,"THURSDAY, JANUARY 31, 2008",0020700677,23,Phillips,2001.0
Sean,20080131/CLESEA,"THURSDAY, JANUARY 31, 2008",0020700677,33,Corbin,1151.0
Bill,20080131/SASPHX,"THURSDAY, JANUARY 31, 2008",0020700678,55,Kennedy,1662.0
Pat,20080131/SASPHX,"THURSDAY, JANUARY 31, 2008",0020700678,52,Fraher,2003.0
Eddie,20080131/SASPHX,"THURSDAY, JANUARY 31, 2008",0020700678,32,Rush,1190.0
Courtney,20080201/LALTOR,"FRIDAY, FEBRUARY 1, 2008",0020700679,61,Kirkland,2004.0
Violet,20080201/LALTOR,"FRIDAY, FEBRUARY 1, 2008",0020700679,12,Palmer,1185.0
JB,20080201/LALTOR,"FRIDAY, FEBRUARY 1, 2008",0020700679,14,DeRosa,1155.0
Scott,20080201/ORLPHI,"FRIDAY, FEBRUARY 1, 2008",0020700680,48,Foster,1162.0
Rodney,20080201/ORLPHI,"FRIDAY, FEBRUARY 1, 2008",0020700680,71,Mott,1179.0
Tommy,20080201/ORLPHI,"FRIDAY, FEBRUARY 1, 2008",0020700680,28,Nunez Jr.,2878.0
Marc,20080201/UTAWAS,"FRIDAY, FEBRUARY 1, 2008",0020700681,34,Davis,1830.0
Tony,20080201/UTAWAS,"FRIDAY, FEBRUARY 1, 2008",0020700681,30,Brown,2529.0
Mark,20080201/UTAWAS,"FRIDAY, FEBRUARY 1, 2008",0020700681,18,Wunderlich,1203.0
James,20080201/HOUIND,"FRIDAY, FEBRUARY 1, 2008",0020700682,19,Capers,1148.0
John,20080201/HOUIND,"FRIDAY, FEBRUARY 1, 2008",0020700682,67,Goble,101284.0
Jimmy,20080201/HOUIND,"FRIDAY, FEBRUARY 1, 2008",0020700682,6,Clark,1150.0
Bennie,20080201/NJNMIA,"FRIDAY, FEBRUARY 1, 2008",0020700683,47,Adams,1363.0
Eric,20080201/NJNMIA,"FRIDAY, FEBRUARY 1, 2008",0020700683,42,Lewis,2715.0
Greg,20080201/NJNMIA,"FRIDAY, FEBRUARY 1, 2008",0020700683,57,Willard,1200.0
Monty,20080201/LACMIN,"FRIDAY, FEBRUARY 1, 2008",0020700684,13,McCutchen,1176.0
Sean,20080201/LACMIN,"FRIDAY, FEBRUARY 1, 2008",0020700684,65,Wright,2882.0
Bob,20080201/LACMIN,"FRIDAY, FEBRUARY 1, 2008",0020700684,26,Delaney,1154.0
Tony,20080201/NOHSAC,"FRIDAY, FEBRUARY 1, 2008",0020700685,25,Brothers,1146.0
Ed,20080201/NOHSAC,"FRIDAY, FEBRUARY 1, 2008",0020700685,73,Malloy,2530.0
Steve,20080201/NOHSAC,"FRIDAY, FEBRUARY 1, 2008",0020700685,29,Javie,1167.0
Gary,20080201/CHAGSW,"FRIDAY, FEBRUARY 1, 2008",0020700686,59,Zielinski,1664.0
Sean,20080201/CHAGSW,"FRIDAY, FEBRUARY 1, 2008",0020700686,33,Corbin,1151.0
Bill,20080201/CHAGSW,"FRIDAY, FEBRUARY 1, 2008",0020700686,22,Spooner,1194.0
Kevin,20080201/NYKPOR,"FRIDAY, FEBRUARY 1, 2008",0020700687,39,Fehr,1159.0
Bill,20080201/NYKPOR,"FRIDAY, FEBRUARY 1, 2008",0020700687,55,Kennedy,1662.0
Mike,20080201/NYKPOR,"FRIDAY, FEBRUARY 1, 2008",0020700687,24,Callahan,1147.0
Rodney,20080202/NJNATL,"SATURDAY, FEBRUARY 2, 2008",0020700688,71,Mott,1179.0
